id,COC
204,8.0
205,10.0
206,1.0
207,1.0
208,1.0
209,1.0
210,40.0
211,3.0
212,1.0
213,50.0
214,13.0
215,4.0
216,1.0
217,10.0
218,160.0
219,1.0
220,48.0
221,1.0
222,1.0
223,4.0
224,5.0
225,1.0
226,1.0
227,1.0
228,677.0
229,1.0
230,25.0
231,1.0
232,1.0
233,16.0
234,341.0
235,1.0
236,1.0
237,60.0
238,1.0
239,1.0
240,19.0
241,1.0
242,8.0
243,621.0
244,1.0
245,1.0
246,3.0
247,12.0
248,36.0
249,1.0
250,644.0
251,164.0
252,1.0
253,569.0
254,126.0
255,5.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1120.0
271,1.0
272,1.0
273,211.0
274,1.0
275,1.0
276,1.0
277,20.0
278,1.0
279,1.0
280,66.0
281,1.0
282,462.0
283,1.0
284,8.0
285,89.0
286,1.0
287,1.0
288,346.0
289,298.0
290,28.0
291,1.0
292,1.0
293,542.0
294,1.0
295,3.0
296,1.0
297,4.0
298,6.0
299,1.0
300,1.0
301,57.0
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,1.0
308,1.0
309,6.0
310,117.0
311,1.0
312,4.0
313,142.0
314,85.0
315,13.0
316,1.0
317,7.0
318,16.0
319,1.0
320,1.0
321,1.0
322,16.0
323,63.0
324,1.0
325,1.0
326,139.0
327,25.0
328,15.0
329,16.0
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,26.0
336,8.0
337,1.0
338,3.0
339,45.0
340,27.0
341,1.0
342,1.0
343,6.0
344,158.0
345,1.0
346,1.0
347,1.0
348,1.0
349,41.0
350,12.0
351,3.0
352,327.0
353,116.0
354,1.0
355,1.0
356,132.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,217.0
363,307.0
364,1.0
365,29.0
366,20.0
367,141.0
368,1.0
369,1.0
370,209.0
371,7.0
372,56.0
373,16.0
374,1.0
375,1.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,7.0
383,1.0
384,242.0
385,1.0
386,1.0
387,1.0
388,1.0
389,151.0
390,1.0
391,1.0
392,1.0
393,1.0
394,1.0
395,8.0
396,70.0
397,1.0
398,1.0
399,4.0
400,1.0
401,1.0
402,1.0
403,1.0
404,5.0
405,1.0
406,5.0
407,1.0
408,1.0
409,1.0
410,4.0
411,1.0
412,1.0
413,1.0
414,1.0
415,1.0
416,26.0
417,4.0
418,126.0
419,1.0
420,1.0
421,1.0
422,57.0
423,1.0
424,1.0
425,590.0
426,18.0
427,71.0
428,1.0
429,3.0
430,4.0
431,5.0
432,126.0
433,1.0
434,1.0
435,4.0
436,1.0
437,1.0
438,1.0
439,1.0
440,1.0
441,75.0
442,1.0
443,1.0
444,1.0
445,1.0
446,1.0
447,1.0
448,1.0
449,7.0
450,49.0
451,1.0
452,207.0
453,6.0
454,9.0
455,1.0
456,158.0
457,1.0
458,1.0
459,1.0
460,3.0
461,4.0
462,1.0
463,1.0
464,1.0
465,1.0
466,1.0
467,2.0
468,17.0
469,1.0
470,2.0
471,1.0
472,1.0
473,22.0
474,1.0
475,1.0
476,1.0
477,32.0
478,4.0
479,3.0
480,1.0
481,22.0
482,1.0
483,1.0
484,70.0
485,1.0
486,3.0
487,1.0
488,1.0
489,1.0
490,11.0
491,1.0
492,1.0
493,1.0
494,20.0
495,22.0
496,1.0
497,38.0
498,21.0
499,18.0
500,1.0
501,1.0
502,1.0
503,220.0
504,2.0
505,3.0
506,1.0
507,1.0
508,1.0
509,177.0
510,1.0
511,25.0
512,1.0
513,1.0
514,1.0
515,1.0
516,1.0
517,4.0
518,1.0
519,6.0
520,1.0
521,4.0
522,11.0
523,1.0
524,3.0
525,1.0
526,3.0
527,1.0
528,1.0
529,30.0
530,1.0
531,307.0
532,51.0
533,1.0
534,1.0
535,1.0
536,1.0
537,261.0
538,1.0
539,1.0
540,1.0
541,1.0
542,1.0
543,1.0
544,44.0
545,40.0
546,41.0
547,1.0
548,1.0
549,1.0
