id,COC
387,1.0
388,5.0
389,1.0
390,12.0
391,18.0
392,1.0
393,2.0
394,1.0
395,16.0
396,1.0
397,11.0
398,29.0
399,29.0
400,1.0
401,9.0
402,1.0
403,1.0
404,9.0
405,1.0
406,3.0
407,1.0
408,1.0
409,1.0
410,1.0
411,20.0
412,2.0
413,1.0
414,14.0
415,1.0
416,1.0
417,2.0
418,1.0
419,1.0
420,1.0
421,1.0
422,16.0
423,1.0
424,1.0
425,3.0
426,1.0
427,1.0
428,32.0
429,7.0
430,3.0
431,1.0
432,1.0
433,88.0
434,10.0
435,1.0
436,16.0
437,1.0
438,16.0
439,1.0
440,11.0
441,1.0
442,94.0
443,4.0
444,22.0
445,1.0
446,30.0
447,1.0
448,3.0
449,4.0
450,30.0
451,1.0
452,1.0
453,5.0
454,1.0
455,39.0
456,1.0
457,1.0
458,3.0
459,1.0
460,6.0
461,4.0
462,40.0
463,2.0
464,15.0
465,22.0
466,1.0
467,1.0
468,1.0
469,1.0
470,1.0
471,30.0
472,1.0
473,14.0
474,1.0
475,1.0
476,49.0
477,1.0
478,20.0
479,2.0
480,1.0
481,1.0
482,14.0
483,2.0
484,65.0
485,5.0
486,1.0
487,1.0
488,70.0
489,4.0
490,4.0
491,1.0
492,18.0
493,50.0
494,9.0
495,42.0
496,5.0
497,92.0
498,1.0
499,10.0
500,59.0
501,2.0
502,1.0
503,1.0
504,1.0
505,4.0
506,1.0
507,1.0
508,1.0
509,7.0
510,14.0
511,1.0
512,1.0
513,2.0
514,44.0
515,1.0
516,1.0
517,1.0
518,1.0
519,6.0
520,31.0
521,26.0
522,7.0
523,27.0
524,197.0
525,1.0
526,1.0
527,1.0
528,25.0
529,4.0
530,1.0
531,1.0
532,1.0
533,12.0
534,9.0
535,1.0
536,9.0
537,1.0
538,1.0
539,48.0
540,4.0
541,1.0
542,5.0
543,38.0
544,30.0
545,11.0
546,1.0
547,10.0
548,62.0
549,11.0
550,1.0
551,1.0
552,5.0
553,3.0
554,2.0
555,3.0
556,13.0
557,1.0
558,1.0
559,9.0
560,1.0
561,83.0
562,1.0
563,3.0
564,217.0
565,1.0
566,17.0
567,16.0
568,1.0
569,7.0
570,1.0
571,1.0
572,4.0
573,1.0
574,1.0
575,1.0
576,13.0
577,3.0
578,1.0
579,1.0
580,6.0
581,1.0
582,11.0
583,1.0
584,46.0
585,6.0
586,1.0
587,1.0
588,30.0
589,1.0
590,1.0
591,1.0
592,6.0
593,62.0
594,3.0
595,5.0
596,1.0
597,1.0
598,9.0
599,1.0
600,1.0
601,1.0
602,1.0
603,1.0
604,3.0
605,1.0
606,34.0
607,73.0
608,5.0
609,1.0
610,25.0
611,12.0
612,1.0
613,3.0
614,1.0
615,1.0
616,121.0
617,7.0
618,47.0
619,6.0
620,1.0
621,14.0
622,1.0
623,1.0
624,14.0
625,1.0
626,31.0
627,1.0
628,1.0
629,31.0
630,7.0
631,1.0
632,1.0
633,5.0
634,50.0
635,1.0
636,1.0
637,119.0
638,20.0
639,1.0
640,21.0
641,36.0
642,14.0
643,1.0
644,2.0
645,1.0
646,11.0
647,1.0
648,1.0
649,1.0
650,1.0
651,1.0
652,3.0
653,1.0
654,162.0
655,4.0
656,1.0
657,1.0
658,1.0
659,1.0
660,1.0
661,4.0
662,6.0
663,4.0
664,1.0
665,1.0
666,1.0
667,1.0
668,2.0
669,1.0
670,4.0
671,1.0
672,4.0
673,26.0
674,5.0
675,1.0
676,1.0
677,5.0
678,1.0
679,1.0
680,1.0
681,68.0
682,3.0
683,1.0
684,1.0
685,1.0
686,1.0
687,1.0
688,1.0
689,1.0
690,8.0
691,11.0
692,57.0
693,7.0
694,4.0
695,15.0
696,1.0
697,1.0
698,1.0
699,3.0
700,1.0
701,1.0
702,6.0
703,65.0
704,18.0
705,4.0
706,1.0
707,7.0
708,1.0
709,1.0
710,1.0
711,1.0
712,8.0
713,4.0
714,5.0
715,7.0
716,7.0
717,3.0
718,7.0
719,3.0
720,53.0
721,1.0
722,31.0
723,12.0
724,2.0
725,1.0
726,12.0
727,1.0
728,1.0
729,17.0
730,13.0
731,4.0
732,1.0
733,2.0
734,1.0
735,1.0
736,1.0
737,1.0
738,2.0
739,70.0
740,1.0
741,73.0
742,5.0
743,1.0
744,1.0
745,15.0
746,8.0
747,2.0
748,85.0
749,5.0
750,55.0
751,1.0
752,1.0
753,2.0
754,1.0
755,1.0
756,11.0
757,1.0
758,1.0
759,1.0
760,12.0
761,6.0
762,3.0
763,11.0
764,1.0
765,1.0
766,9.0
767,1.0
768,1.0
769,61.0
770,1.0
771,8.0
772,21.0
773,3.0
774,13.0
775,1.0
776,1.0
777,26.0
778,1.0
779,1.0
780,1.0
781,1.0
782,3.0
783,14.0
784,1.0
785,1.0
786,12.0
787,1.0
788,2.0
789,6.0
790,7.0
791,1.0
792,1.0
793,3.0
794,34.0
795,1.0
796,2.0
797,4.0
798,2.0
799,1.0
800,1.0
801,1.0
802,18.0
803,3.0
804,1.0
805,1.0
806,1.0
807,1.0
808,271.0
809,1.0
810,1.0
811,9.0
812,84.0
813,7.0
814,1.0
815,1.0
816,11.0
817,4.0
818,1.0
819,14.0
820,1.0
821,1.0
822,86.0
823,1.0
824,19.0
825,2.0
826,29.0
827,1.0
828,57.0
829,1.0
830,1.0
831,52.0
832,3.0
833,91.0
834,9.0
835,1.0
836,1.0
837,1.0
838,1.0
839,1.0
840,3.0
841,1.0
842,9.0
843,6.0
844,1.0
845,16.0
846,1.0
847,1.0
848,5.0
849,1.0
850,58.0
851,8.0
852,1.0
853,9.0
854,1.0
855,5.0
856,2.0
857,2.0
858,4.0
859,2.0
860,1.0
861,1.0
862,1.0
863,1.0
864,1.0
865,2.0
866,24.0
867,1.0
868,39.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,7.0
875,10.0
876,2.0
877,1.0
878,2.0
879,1.0
880,5.0
881,1.0
882,5.0
883,9.0
884,1.0
885,1.0
886,2.0
887,10.0
888,54.0
889,1.0
890,1.0
891,1.0
892,1.0
893,1.0
894,8.0
895,1.0
896,2.0
897,3.0
898,1.0
899,6.0
900,120.0
901,1.0
902,10.0
903,1.0
904,1.0
905,2.0
906,1.0
907,9.0
908,1.0
909,18.0
910,3.0
911,1.0
912,1.0
913,18.0
914,7.0
915,7.0
916,2.0
917,1.0
918,1.0
919,2.0
920,38.0
921,1.0
922,1.0
923,1.0
924,1.0
925,32.0
926,1.0
927,2.0
928,1.0
929,22.0
930,1.0
931,162.0
932,64.0
933,1.0
934,1.0
935,32.0
936,5.0
937,1.0
938,1.0
939,5.0
940,185.0
941,5.0
942,1.0
943,1.0
944,17.0
945,1.0
946,6.0
947,1.0
948,33.0
949,1.0
950,1.0
951,1.0
952,1.0
953,2.0
954,4.0
955,1.0
956,16.0
957,1.0
958,8.0
959,10.0
960,1.0
961,1.0
962,3.0
963,9.0
964,1.0
965,1.0
966,1.0
967,2.0
968,7.0
969,11.0
970,10.0
971,1.0
972,19.0
973,2.0
974,11.0
975,15.0
976,1.0
977,1.0
978,5.0
979,1.0
980,3.0
981,1.0
982,1.0
983,50.0
984,96.0
985,4.0
986,4.0
987,44.0
988,1.0
989,3.0
990,1.0
991,5.0
992,1.0
993,5.0
994,1.0
995,1.0
996,194.0
997,17.0
998,77.0
999,1.0
1000,47.0
1001,1.0
1002,1.0
1003,26.0
1004,1.0
1005,32.0
1006,4.0
1007,1.0
1008,1.0
1009,1.0
1010,618.0
1011,1.0
1012,40.0
1013,50.0
1014,13.0
1015,1.0
1016,14.0
1017,15.0
1018,42.0
1019,1.0
1020,1.0
1021,12.0
1022,211.0
1023,9.0
1024,2.0
1025,2.0
1026,1.0
1027,5.0
1028,1.0
1029,1.0
1030,156.0
1031,52.0
1032,22.0
1033,1.0
1034,1.0
1035,1.0
1036,1.0
1037,1.0
1038,1.0
1039,1.0
1040,1.0
1041,3.0
1042,17.0
1043,1.0
1044,1.0
1045,8.0
1046,4.0
1047,1.0
1048,1.0
1049,2.0
1050,1.0
1051,2.0
1052,1.0
1053,5.0
1054,94.0
1055,43.0
1056,1.0
1057,3.0
1058,32.0
1059,14.0
1060,25.0
1061,30.0
1062,22.0
1063,6.0
1064,10.0
1065,1.0
1066,1.0
1067,37.0
1068,1.0
1069,10.0
1070,36.0
1071,4.0
1072,4.0
1073,1.0
1074,15.0
1075,1.0
1076,6.0
1077,11.0
1078,10.0
1079,2.0
1080,3.0
1081,16.0
1082,1.0
1083,13.0
1084,1.0
1085,4.0
1086,16.0
1087,4.0
1088,1.0
1089,10.0
1090,1.0
1091,21.0
1092,47.0
1093,2.0
1094,19.0
1095,44.0
1096,1.0
1097,1.0
1098,1.0
1099,10.0
1100,1.0
1101,11.0
1102,1.0
1103,8.0
1104,2.0
1105,1.0
1106,1.0
1107,1.0
1108,1.0
1109,6.0
1110,1.0
1111,3.0
1112,1.0
1113,7.0
1114,1.0
1115,7.0
1116,100.0
1117,9.0
1118,4.0
1119,1.0
1120,1.0
1121,1.0
1122,1.0
1123,1.0
1124,3.0
1125,5.0
1126,2.0
1127,95.0
1128,1.0
1129,1.0
1130,24.0
1131,1.0
1132,1.0
1133,9.0
1134,3.0
1135,1.0
1136,2.0
1137,8.0
1138,4.0
1139,174.0
1140,4.0
1141,47.0
1142,23.0
1143,1.0
1144,1.0
1145,1.0
1146,65.0
1147,5.0
1148,2.0
1149,1.0
1150,1.0
1151,25.0
1152,39.0
1153,44.0
1154,9.0
1155,1.0
1156,1.0
1157,1.0
1158,4.0
1159,1.0
1160,1.0
1161,4.0
1162,53.0
1163,4.0
1164,18.0
1165,127.0
1166,9.0
1167,6.0
1168,1.0
1169,54.0
1170,9.0
1171,30.0
1172,1.0
1173,40.0
1174,1.0
1175,1.0
1176,3.0
1177,7.0
1178,35.0
1179,7.0
1180,1.0
1181,1.0
1182,1.0
1183,1.0
1184,43.0
1185,2.0
1186,1.0
1187,1.0
1188,1.0
1189,7.0
1190,1.0
1191,27.0
1192,84.0
1193,30.0
1194,1.0
1195,66.0
1196,1.0
1197,1.0
1198,1.0
1199,3.0
1200,2.0
1201,2.0
1202,1.0
1203,1.0
1204,1.0
1205,9.0
1206,2.0
1207,1.0
1208,1.0
1209,1.0
1210,66.0
1211,1.0
1212,15.0
1213,66.0
1214,4.0
1215,1.0
1216,26.0
1217,2.0
1218,1.0
1219,34.0
1220,1.0
1221,8.0
1222,13.0
1223,7.0
1224,10.0
1225,2.0
1226,1.0
1227,2.0
1228,16.0
1229,22.0
1230,19.0
1231,1.0
1232,1.0
1233,33.0
1234,1.0
1235,41.0
1236,1.0
1237,6.0
1238,10.0
1239,48.0
1240,1.0
1241,1.0
1242,1.0
1243,16.0
1244,1.0
1245,43.0
1246,5.0
1247,1.0
1248,2.0
1249,1.0
1250,124.0
1251,47.0
1252,63.0
1253,1.0
1254,1.0
1255,2.0
1256,15.0
1257,1.0
1258,1.0
1259,16.0
1260,1.0
1261,3.0
1262,1.0
1263,1.0
1264,6.0
1265,1.0
1266,1.0
1267,68.0
1268,55.0
1269,1.0
1270,1.0
1271,1.0
1272,1.0
1273,6.0
1274,11.0
1275,21.0
1276,1.0
1277,1.0
1278,3.0
1279,2.0
1280,1.0
1281,11.0
1282,7.0
1283,46.0
1284,1.0
1285,4.0
1286,1.0
1287,8.0
1288,1.0
1289,59.0
1290,5.0
1291,31.0
1292,1.0
1293,2.0
1294,1.0
1295,1.0
1296,4.0
1297,94.0
1298,1.0
1299,1.0
1300,27.0
1301,1.0
1302,1.0
1303,49.0
1304,1.0
1305,103.0
1306,8.0
1307,2.0
1308,1.0
1309,6.0
1310,9.0
1311,1.0
1312,119.0
1313,1.0
1314,1.0
1315,3.0
1316,21.0
1317,1.0
1318,1.0
