id,COC
305,1.0
306,1.0
307,1.0
308,1.0
309,1.0
310,10.0
311,17.0
312,1.0
313,2.0
314,1.0
315,1.0
316,1.0
317,32.0
318,1.0
319,69.0
320,31.0
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,1.0
327,1.0
328,1.0
329,2.0
330,1.0
331,1.0
332,1.0
333,2.0
334,48.0
335,4.0
336,1.0
337,1.0
338,78.0
339,1.0
340,1.0
341,23.0
342,1.0
343,1.0
344,1.0
345,1.0
346,22.0
347,1.0
348,1.0
349,7.0
350,7.0
351,9.0
352,1.0
353,1.0
354,23.0
355,1.0
356,1.0
357,1.0
358,19.0
359,1.0
360,10.0
361,1.0
362,1.0
363,7.0
364,8.0
365,1.0
366,10.0
367,8.0
368,1.0
369,74.0
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,21.0
379,2.0
380,42.0
381,41.0
382,1.0
383,1.0
384,1.0
385,32.0
386,72.0
387,1.0
388,14.0
389,25.0
390,13.0
391,1.0
392,19.0
393,1.0
394,1.0
395,11.0
396,1.0
397,1.0
398,1.0
399,1.0
400,1.0
401,96.0
402,1.0
403,56.0
404,25.0
405,57.0
406,2.0
407,1.0
408,156.0
409,1.0
410,1.0
411,2.0
412,1.0
413,3.0
414,1.0
415,1.0
416,6.0
417,1.0
418,16.0
419,1.0
420,1.0
421,1.0
422,1.0
423,15.0
424,1.0
425,1.0
426,1.0
427,21.0
428,113.0
429,6.0
430,1.0
431,1.0
432,107.0
433,1.0
434,1.0
435,189.0
436,1.0
437,1.0
438,63.0
439,19.0
440,1.0
441,1.0
442,1.0
443,1.0
444,3.0
445,11.0
446,1.0
447,23.0
448,1.0
449,1.0
450,29.0
451,56.0
452,170.0
453,134.0
454,1.0
455,46.0
456,1.0
457,2.0
458,33.0
459,23.0
460,1.0
461,84.0
462,1.0
463,1.0
464,1.0
465,13.0
466,4.0
467,1.0
468,1.0
469,152.0
470,1.0
471,1.0
472,19.0
473,10.0
474,1.0
475,1.0
476,34.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,9.0
484,1.0
485,1.0
486,1.0
487,667.0
488,1.0
489,11.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,15.0
497,1.0
498,1.0
499,7.0
500,2.0
501,7.0
502,1.0
503,1.0
504,7.0
505,1.0
506,6.0
507,7.0
508,1.0
509,15.0
510,1.0
511,20.0
512,6.0
513,1.0
514,1.0
515,1.0
516,21.0
517,1.0
518,1.0
519,43.0
520,3.0
521,16.0
522,187.0
523,1.0
524,1.0
525,3.0
526,1.0
527,16.0
528,1.0
529,1.0
530,1.0
531,84.0
532,1.0
533,1.0
534,5.0
535,1.0
536,1.0
537,1.0
538,1.0
539,42.0
540,1.0
541,1.0
542,9.0
543,3.0
544,1.0
545,1.0
546,1.0
547,1.0
548,1.0
549,32.0
550,1.0
551,9.0
552,1.0
553,109.0
554,1.0
555,1.0
556,47.0
557,1.0
558,1.0
559,1.0
560,1.0
561,1.0
562,1.0
563,1.0
564,1.0
565,1.0
566,1.0
567,1.0
568,96.0
569,8.0
570,1.0
571,1.0
572,1.0
573,1.0
574,300.0
575,1.0
576,1.0
577,1.0
578,340.0
579,1.0
580,1.0
581,33.0
582,1.0
583,12.0
584,1.0
585,6.0
586,300.0
587,1.0
588,1.0
589,1.0
590,1.0
591,1.0
592,3.0
593,1.0
594,33.0
595,1.0
596,3.0
597,1.0
598,1.0
599,1.0
600,1.0
601,1.0
602,1.0
603,1.0
604,3.0
605,18.0
606,244.0
607,1.0
608,3.0
609,39.0
610,5.0
611,58.0
612,1.0
613,38.0
614,125.0
615,1.0
616,1.0
617,26.0
618,20.0
619,98.0
620,73.0
621,1.0
622,16.0
623,12.0
624,1.0
625,1.0
626,1.0
627,1.0
628,43.0
629,1.0
630,1.0
631,1.0
632,75.0
633,1019.0
634,10.0
635,165.0
636,1.0
637,1.0
638,1.0
639,1.0
640,1.0
641,1.0
642,1.0
643,1.0
644,1.0
645,1.0
646,1.0
647,36.0
648,1.0
649,29.0
650,1.0
651,1.0
652,1.0
653,1.0
654,1.0
655,10.0
656,202.0
657,1.0
658,1.0
659,113.0
660,3.0
661,1.0
662,1.0
663,7.0
664,5.0
665,1.0
666,1.0
667,1.0
668,1.0
669,1.0
670,1.0
671,1.0
672,1.0
673,65.0
674,1.0
675,3.0
676,1.0
677,1.0
678,24.0
679,4.0
680,164.0
681,92.0
682,1.0
683,1.0
684,1.0
685,15.0
686,1.0
687,37.0
688,37.0
689,1.0
690,1.0
691,1.0
692,2.0
693,11.0
694,1.0
695,1.0
696,1.0
697,2.0
698,16.0
699,85.0
700,63.0
701,1.0
702,1.0
703,1.0
704,1.0
705,1.0
706,1.0
707,1.0
708,246.0
709,18.0
710,1.0
711,58.0
712,1.0
713,16.0
714,1.0
715,1.0
716,1.0
717,110.0
718,28.0
719,1.0
720,6.0
721,1.0
722,2.0
723,8.0
724,40.0
725,1.0
726,109.0
727,1.0
728,11.0
729,1.0
730,82.0
731,1.0
732,29.0
733,1.0
734,1.0
735,4.0
736,11.0
737,1.0
738,7.0
739,73.0
740,1.0
741,1.0
742,119.0
743,2.0
744,1.0
745,1.0
746,1.0
747,21.0
748,6.0
749,103.0
750,32.0
751,32.0
752,1.0
753,1.0
754,1.0
755,1.0
756,2.0
757,1.0
758,4.0
759,1.0
760,334.0
761,1.0
762,1.0
763,1.0
764,44.0
765,75.0
766,19.0
767,17.0
768,31.0
769,1.0
770,72.0
771,1.0
772,1.0
773,1.0
774,1.0
775,1.0
776,1.0
777,1.0
778,1.0
779,1.0
780,1.0
781,2.0
782,1.0
783,1.0
784,1.0
785,16.0
786,1.0
787,1.0
788,1.0
789,5.0
790,1.0
791,1.0
792,1.0
793,1.0
794,8.0
795,63.0
796,1.0
797,1.0
798,34.0
799,2076.0
800,1.0
801,1.0
