id,COC
204,1.0
205,1.0
206,10.0
207,14.0
208,1.0
209,2.0
210,1.0
211,1.0
212,37.0
213,1.0
214,1.0
215,215.0
216,10.0
217,218.0
218,1.0
219,1.0
220,1.0
221,4.0
222,5.0
223,32.0
224,1.0
225,49.0
226,1.0
227,7.0
228,1.0
229,4.0
230,1.0
231,14.0
232,1.0
233,6.0
234,1.0
235,6.0
236,5.0
237,1.0
238,13.0
239,8.0
240,1.0
241,1.0
242,16.0
243,1.0
244,7.0
245,1.0
246,4.0
247,1.0
248,2.0
249,7.0
250,1.0
251,5.0
252,16.0
253,12.0
254,17.0
255,1.0
256,3.0
257,32.0
258,17.0
259,31.0
260,62.0
261,1.0
262,74.0
263,1.0
264,25.0
265,11.0
266,8.0
267,1.0
268,12.0
269,13.0
270,4.0
271,1.0
272,15.0
273,49.0
274,6.0
275,3.0
276,174.0
277,1.0
278,1.0
279,1.0
280,10.0
281,18.0
282,14.0
283,24.0
284,1.0
285,1.0
286,1.0
287,25.0
288,19.0
289,1.0
290,13.0
291,1.0
292,23.0
293,8.0
294,1.0
295,1.0
296,1.0
297,1.0
298,21.0
299,3.0
300,1.0
301,402.0
302,1.0
303,5.0
304,19.0
305,2.0
306,25.0
307,3.0
308,1.0
309,1.0
310,3.0
311,1.0
312,28.0
313,12.0
314,4.0
315,2.0
316,109.0
317,10.0
318,5.0
319,1.0
320,1.0
321,26.0
322,1.0
323,3.0
324,35.0
325,16.0
326,3.0
327,1.0
328,25.0
329,12.0
330,1.0
331,19.0
332,69.0
333,14.0
334,1.0
335,6.0
336,12.0
337,10.0
338,1.0
339,19.0
340,87.0
341,1.0
342,6.0
343,4.0
344,6.0
345,1.0
346,7.0
347,19.0
348,1.0
349,9.0
350,1.0
351,94.0
352,1.0
353,11.0
354,1.0
355,9.0
356,10.0
357,16.0
358,7.0
359,2.0
360,1.0
361,8.0
362,1.0
363,1.0
364,14.0
365,26.0
366,1.0
367,38.0
368,2.0
369,1.0
370,1.0
371,3.0
372,1.0
373,7.0
374,4.0
375,1.0
376,13.0
377,4.0
378,26.0
379,1.0
380,1.0
381,14.0
382,1.0
383,6.0
384,20.0
385,19.0
386,37.0
387,19.0
388,133.0
389,1.0
390,3.0
391,1.0
392,15.0
393,1.0
394,1.0
395,7.0
396,38.0
397,1.0
398,31.0
399,8.0
400,46.0
401,1.0
402,8.0
403,1.0
404,1.0
405,27.0
406,1.0
407,12.0
408,35.0
409,25.0
410,8.0
411,2.0
412,34.0
413,2.0
414,22.0
415,33.0
416,10.0
417,29.0
418,12.0
419,1.0
420,1.0
421,420.0
422,1.0
423,9.0
424,9.0
425,5.0
426,5.0
427,5.0
428,26.0
429,13.0
430,22.0
431,2.0
432,1.0
433,9.0
434,26.0
435,1.0
436,16.0
437,13.0
438,16.0
439,20.0
440,1.0
441,1.0
442,1.0
443,3.0
444,22.0
445,20.0
446,1.0
447,1.0
448,1.0
449,6.0
450,1.0
451,49.0
452,8.0
453,8.0
454,6.0
455,14.0
456,1.0
457,11.0
458,1.0
459,1.0
460,1.0
461,5.0
462,31.0
463,1.0
464,5.0
465,4.0
466,17.0
467,1.0
468,125.0
469,2.0
470,81.0
471,1.0
472,1.0
473,25.0
474,134.0
475,2.0
476,34.0
477,11.0
478,1.0
479,2.0
480,1.0
481,117.0
482,1.0
483,1.0
484,1.0
485,13.0
486,15.0
487,1.0
488,1.0
489,1.0
490,1.0
491,1.0
492,1.0
493,38.0
494,1.0
495,13.0
496,1.0
497,35.0
498,28.0
499,5.0
500,12.0
501,1.0
502,1.0
503,1.0
504,1.0
505,2.0
506,1.0
507,2.0
508,1.0
509,11.0
510,1.0
511,1.0
512,2.0
513,24.0
514,54.0
515,34.0
516,2.0
517,1.0
518,1.0
519,1.0
520,16.0
521,2.0
522,35.0
523,7.0
524,1.0
525,12.0
526,1.0
527,1.0
528,23.0
529,1.0
530,37.0
531,1.0
532,1.0
533,1.0
534,22.0
535,8.0
536,1.0
537,6.0
538,3.0
539,1.0
540,1.0
541,63.0
542,1.0
543,1.0
544,23.0
545,5.0
546,20.0
547,28.0
548,1.0
549,28.0
550,1.0
