id,COC
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,63.0
8,23.0
9,13.0
10,1.0
11,38.0
12,1.0
13,5.0
14,1.0
15,7.0
16,1.0
17,1.0
18,1.0
19,6.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,2.0
26,1.0
27,3.0
28,22.0
29,11.0
30,1.0
31,1.0
32,1.0
33,2.0
34,1.0
35,5.0
36,2.0
37,1.0
38,1.0
39,31.0
40,2.0
41,1.0
42,7.0
43,7.0
44,2.0
45,1.0
46,49.0
47,1.0
48,14.0
49,1.0
50,1.0
51,44.0
52,1.0
53,1.0
54,1.0
55,74.0
56,10.0
57,1.0
58,1.0
59,1.0
60,1.0
61,2.0
62,1.0
63,1.0
64,2.0
65,26.0
66,1.0
67,2.0
68,1.0
69,5.0
70,15.0
71,2.0
72,1.0
73,380.0
74,15.0
75,1.0
76,46.0
77,1.0
78,1.0
79,2.0
80,1.0
81,2.0
82,1.0
83,3.0
84,1.0
85,43.0
86,58.0
87,1.0
88,3.0
89,4.0
90,14.0
91,1.0
92,70.0
93,1.0
94,175.0
95,24.0
96,4.0
97,1.0
98,2.0
99,1.0
100,32.0
101,1.0
102,5.0
103,1.0
104,10.0
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,53.0
112,15.0
113,1.0
114,1.0
115,1.0
116,7.0
117,1.0
118,1.0
119,3.0
120,3.0
121,8.0
122,6.0
123,1.0
124,1.0
125,7.0
126,1.0
127,30.0
128,11.0
129,1.0
130,6.0
131,1.0
132,16.0
133,56.0
134,1.0
135,1.0
136,45.0
137,1.0
138,9.0
139,32.0
140,1.0
141,292.0
142,3.0
143,4.0
144,29.0
145,6.0
146,2.0
147,48.0
148,1.0
149,18.0
150,12.0
151,64.0
152,29.0
153,23.0
154,1.0
155,6.0
156,6.0
157,1.0
158,35.0
159,1.0
160,2.0
161,13.0
162,1.0
163,1.0
164,4.0
165,2.0
166,1.0
167,1.0
168,1.0
169,6.0
170,47.0
171,1.0
172,1.0
173,3.0
174,1.0
175,1.0
176,1.0
177,24.0
178,1.0
179,1.0
180,7.0
181,1.0
182,4.0
183,5.0
184,1.0
185,1.0
186,21.0
187,92.0
188,1.0
189,1.0
190,23.0
191,17.0
192,113.0
193,10.0
194,2.0
195,1.0
196,1.0
197,1.0
198,1.0
199,35.0
200,1.0
201,3.0
202,8.0
203,32.0
204,1.0
205,1.0
206,1.0
207,1.0
208,2.0
209,1.0
210,1.0
211,1.0
212,2.0
213,2.0
214,7.0
215,1.0
216,2.0
217,46.0
218,5.0
219,1.0
220,1.0
221,1.0
222,8.0
223,15.0
224,1.0
225,33.0
226,6.0
227,20.0
228,1.0
229,5.0
230,25.0
231,1.0
232,1.0
233,4.0
234,1.0
235,1.0
236,13.0
237,1.0
238,2.0
239,1.0
240,38.0
241,34.0
242,1.0
243,14.0
244,1.0
245,1.0
246,9.0
247,2.0
248,4.0
249,3.0
250,1.0
251,4.0
252,8.0
253,1.0
254,1.0
255,4.0
256,8.0
257,83.0
258,2.0
259,81.0
260,68.0
261,1.0
262,1.0
263,1.0
264,1.0
265,3.0
266,2.0
267,1.0
268,74.0
269,1.0
270,21.0
271,1.0
272,1.0
273,39.0
274,7.0
275,6.0
276,1.0
277,2.0
278,6.0
279,40.0
280,1.0
281,1.0
282,1.0
283,3.0
284,1.0
285,52.0
286,1.0
287,6.0
288,2.0
289,1.0
290,1.0
291,6.0
292,2.0
293,1.0
294,10.0
295,27.0
296,28.0
297,1.0
298,46.0
299,5.0
300,1.0
301,1.0
302,293.0
303,19.0
304,1.0
305,3.0
306,3.0
307,12.0
308,1.0
309,27.0
310,72.0
311,3.0
312,1.0
313,12.0
314,9.0
315,5.0
316,1.0
317,76.0
318,1.0
319,1.0
320,7.0
321,1.0
322,149.0
323,1.0
324,5.0
325,20.0
326,1.0
327,1.0
328,1.0
329,2.0
330,1.0
331,1.0
332,1.0
333,5.0
334,1.0
335,1.0
336,1.0
337,1.0
338,1.0
339,2.0
340,1.0
341,1.0
342,13.0
343,1.0
344,2.0
345,1.0
346,7.0
347,1.0
348,1.0
349,11.0
350,1.0
351,25.0
352,2.0
353,1.0
354,13.0
355,20.0
356,1.0
357,1.0
358,8.0
359,103.0
360,11.0
361,52.0
362,1.0
363,1.0
364,1.0
365,2.0
366,1.0
367,1.0
368,7.0
369,1.0
370,1.0
371,2.0
372,1.0
373,17.0
374,4.0
375,38.0
376,30.0
377,1.0
378,11.0
379,1.0
380,6.0
381,2.0
382,15.0
383,33.0
384,36.0
385,1.0
386,82.0
387,2.0
388,1.0
389,18.0
390,21.0
391,1.0
392,1.0
393,2.0
394,1.0
395,1.0
396,72.0
397,2.0
398,1.0
399,1.0
400,1.0
401,9.0
402,2.0
403,1.0
404,1.0
405,16.0
406,1.0
407,1.0
408,5.0
409,2.0
410,1.0
411,9.0
412,1.0
413,3.0
414,2.0
415,1.0
416,88.0
