id,COC
204,6.0
205,16.0
206,1.0
207,2.0
208,1.0
209,9.0
210,1.0
211,6.0
212,12.0
213,4.0
214,2.0
215,7.0
216,1.0
217,1.0
218,2.0
219,2.0
220,23.0
221,1.0
222,8.0
223,2.0
224,14.0
225,15.0
226,2.0
227,1.0
228,1.0
229,1.0
230,2.0
231,2.0
232,2.0
233,19.0
234,1.0
235,5.0
236,1.0
237,6.0
238,1.0
239,2.0
240,61.0
241,1.0
242,48.0
243,7.0
244,25.0
245,1.0
246,1.0
247,114.0
248,1.0
249,1.0
250,2.0
251,1.0
252,5.0
253,1.0
254,1.0
255,1.0
256,1.0
257,1.0
258,2.0
259,64.0
260,2.0
261,7.0
262,1.0
263,1.0
264,1.0
265,7.0
266,1.0
267,10.0
268,1.0
269,2.0
270,10.0
271,1.0
272,2.0
273,127.0
274,1.0
275,114.0
276,47.0
277,22.0
278,1.0
279,1.0
280,66.0
281,2.0
282,25.0
283,1.0
284,7.0
285,1.0
286,27.0
287,8.0
288,12.0
289,7.0
290,1.0
291,30.0
292,5.0
293,1.0
294,1.0
295,1.0
296,1.0
297,1.0
298,16.0
299,1.0
300,1.0
301,2.0
302,2.0
303,1.0
304,1.0
305,1.0
306,4.0
307,2.0
308,10.0
309,1.0
310,1.0
311,1.0
312,1.0
313,1.0
314,31.0
315,7.0
316,67.0
317,10.0
318,1.0
319,1.0
320,1.0
321,8.0
322,34.0
323,1.0
324,1.0
325,26.0
326,1.0
327,1.0
328,1.0
329,49.0
330,2.0
331,4.0
332,29.0
333,2.0
334,2.0
335,6.0
336,1.0
337,8.0
338,34.0
339,25.0
340,8.0
341,2.0
342,37.0
343,19.0
344,1.0
345,28.0
346,1.0
347,1.0
348,1.0
349,1.0
350,18.0
351,49.0
352,2.0
353,1.0
354,12.0
355,13.0
356,1.0
357,1.0
358,2.0
359,39.0
360,1.0
361,1.0
362,44.0
363,7.0
364,1.0
365,105.0
366,2.0
367,1.0
368,1.0
369,1.0
370,1.0
371,1.0
372,5.0
373,1.0
374,1.0
375,1.0
376,5.0
377,1.0
378,27.0
379,1.0
380,1.0
381,1.0
382,19.0
383,1.0
384,44.0
385,1.0
386,2.0
387,2.0
388,1.0
389,17.0
390,1.0
391,3.0
392,1.0
393,7.0
394,1.0
395,1.0
396,2.0
397,1.0
398,100.0
399,12.0
400,2.0
401,1.0
402,115.0
403,8.0
404,1.0
405,2.0
406,1.0
407,1.0
408,1.0
409,1.0
410,1.0
411,17.0
412,1.0
413,31.0
414,5.0
415,4.0
416,1.0
417,31.0
418,2.0
419,1.0
420,85.0
421,6.0
422,143.0
423,97.0
424,2.0
425,1.0
426,2.0
427,64.0
428,32.0
429,1.0
430,1.0
431,1.0
432,40.0
433,1.0
434,1.0
435,3.0
436,34.0
437,1.0
438,5.0
439,13.0
440,2.0
441,1.0
442,2.0
443,2.0
444,1.0
445,2.0
446,2.0
447,4.0
448,146.0
449,2.0
450,1.0
451,1.0
452,1.0
453,12.0
454,28.0
455,13.0
456,88.0
457,1.0
458,1.0
459,43.0
460,1.0
461,21.0
462,1.0
463,1.0
464,15.0
465,2.0
466,2.0
467,2.0
468,1.0
469,78.0
470,1.0
471,1.0
472,1.0
473,5.0
474,2.0
475,2.0
476,5.0
477,1.0
478,1.0
479,1.0
480,1.0
481,2.0
482,57.0
483,1.0
484,1.0
485,68.0
486,4.0
487,1.0
488,1.0
489,1.0
490,2.0
491,1.0
492,15.0
493,1.0
494,3.0
495,8.0
496,1.0
497,1.0
498,2.0
499,1.0
500,2.0
501,1.0
502,1.0
503,39.0
504,10.0
505,2.0
506,7.0
507,1.0
508,1.0
509,19.0
510,2.0
511,14.0
512,1.0
513,7.0
514,2.0
515,23.0
516,1.0
517,1.0
518,7.0
519,1.0
520,7.0
521,5.0
522,8.0
523,1.0
524,57.0
525,1.0
526,38.0
527,1.0
528,6.0
529,1.0
530,7.0
531,13.0
532,16.0
533,1.0
534,2.0
535,1.0
536,2.0
537,2.0
538,78.0
539,1.0
540,7.0
541,1.0
542,1.0
543,1.0
544,1.0
545,1.0
546,1.0
547,1.0
548,5.0
549,1.0
550,58.0
551,1.0
552,97.0
553,16.0
554,15.0
555,32.0
556,2.0
557,1.0
558,1.0
559,92.0
560,3.0
561,1.0
562,1.0
563,1.0
564,72.0
565,1.0
566,1.0
567,10.0
568,10.0
569,1.0
570,1.0
571,21.0
572,1.0
573,2.0
574,77.0
575,1.0
576,1.0
577,17.0
578,2.0
579,1.0
580,2.0
581,1.0
582,21.0
583,2.0
584,86.0
585,2.0
586,8.0
587,7.0
588,1.0
589,12.0
590,10.0
591,7.0
592,3.0
593,1.0
594,1.0
595,1.0
596,11.0
597,19.0
598,2.0
599,19.0
600,7.0
601,1.0
602,1.0
603,3.0
604,54.0
605,100.0
606,38.0
607,1.0
608,11.0
609,16.0
610,2.0
611,1.0
612,1.0
613,2.0
614,19.0
615,1.0
616,52.0
617,78.0
618,4.0
619,1.0
620,1.0
621,1.0
622,20.0
623,36.0
624,1.0
625,30.0
626,1.0
627,1.0
628,11.0
629,8.0
630,2.0
631,1.0
632,1.0
633,6.0
634,1.0
635,1.0
636,1.0
637,1.0
638,6.0
639,1.0
640,1.0
641,2.0
642,5.0
643,16.0
644,45.0
645,1.0
646,2.0
647,1.0
648,1.0
649,1.0
650,6.0
651,2.0
652,1.0
653,1.0
654,1.0
655,1.0
656,21.0
657,62.0
658,1.0
659,1.0
660,70.0
661,3.0
662,2.0
663,11.0
664,2.0
665,1.0
666,29.0
667,7.0
668,3.0
669,1.0
670,152.0
671,292.0
672,2.0
673,131.0
674,92.0
675,7.0
676,1.0
677,1.0
678,1.0
679,19.0
680,1.0
681,188.0
682,2.0
683,2.0
684,31.0
685,1.0
686,2.0
687,12.0
688,342.0
689,6.0
690,7.0
691,9.0
692,3.0
693,1.0
694,48.0
695,2.0
696,1.0
697,21.0
698,1.0
699,1.0
700,20.0
701,1.0
702,2.0
703,2.0
704,1.0
705,15.0
706,3.0
707,1.0
708,1.0
709,1.0
710,1.0
711,26.0
712,2.0
713,2.0
714,59.0
715,1.0
716,1.0
717,1.0
718,1.0
719,7.0
720,140.0
721,1.0
722,70.0
723,1.0
724,125.0
725,7.0
726,1.0
727,75.0
728,1.0
729,1.0
730,56.0
731,5.0
732,7.0
733,63.0
734,1.0
735,68.0
736,2.0
737,1.0
738,1.0
739,2.0
740,44.0
741,1.0
742,2.0
743,7.0
744,1.0
745,7.0
746,48.0
747,15.0
748,178.0
749,2.0
750,1.0
751,54.0
752,1.0
753,164.0
754,1.0
755,1.0
756,4.0
757,1.0
758,1.0
759,1.0
760,7.0
761,1.0
762,8.0
763,1.0
764,1.0
765,51.0
766,5.0
767,2.0
768,133.0
769,2.0
770,1.0
771,1.0
772,1.0
773,38.0
774,67.0
775,1.0
776,2.0
777,1.0
778,2.0
779,93.0
780,1.0
781,1.0
782,19.0
783,2.0
784,1.0
785,39.0
786,1.0
787,2.0
788,2.0
789,1.0
790,53.0
791,6.0
792,1.0
793,1.0
794,1.0
795,32.0
796,1.0
797,1.0
798,1.0
799,2.0
800,33.0
801,1.0
802,1.0
803,1.0
804,1.0
805,3.0
806,1.0
807,1.0
808,1.0
809,2.0
810,1.0
811,80.0
812,1.0
813,36.0
814,1.0
815,2.0
816,2.0
817,1.0
818,6.0
819,1.0
820,1.0
821,77.0
822,1.0
823,10.0
824,6.0
825,5.0
826,1.0
827,10.0
828,1.0
829,2.0
830,21.0
831,8.0
832,7.0
833,28.0
834,1.0
835,1.0
836,1.0
837,22.0
838,1.0
839,1.0
840,41.0
841,1.0
842,7.0
843,23.0
844,17.0
845,1.0
846,61.0
847,10.0
848,1.0
849,101.0
850,1.0
851,2.0
852,5.0
853,25.0
854,201.0
855,13.0
856,1.0
857,39.0
858,1.0
859,129.0
860,7.0
861,52.0
862,5.0
863,1.0
864,34.0
865,4.0
866,32.0
867,36.0
868,1.0
869,1.0
870,100.0
871,76.0
872,2.0
873,486.0
874,1.0
875,1.0
876,19.0
877,1.0
878,1.0
879,13.0
880,105.0
881,10.0
882,7.0
883,46.0
884,1.0
885,1.0
886,51.0
887,15.0
888,1.0
889,7.0
890,2.0
891,1.0
892,22.0
893,1.0
894,1.0
895,62.0
896,1.0
897,8.0
898,1.0
899,1.0
900,1.0
901,1.0
902,7.0
903,2.0
904,1.0
905,2.0
906,1.0
907,2.0
908,1.0
909,1.0
910,1.0
911,2.0
912,1.0
913,1.0
914,5.0
915,1.0
916,40.0
917,1.0
918,1.0
919,1.0
920,2.0
921,2.0
922,7.0
923,1.0
924,3.0
925,1.0
926,7.0
927,1.0
928,2.0
929,7.0
930,1.0
931,334.0
932,1.0
933,9.0
934,45.0
935,11.0
936,35.0
937,1.0
938,38.0
939,54.0
940,67.0
941,20.0
942,155.0
943,161.0
944,1.0
945,1.0
946,2.0
947,2.0
948,46.0
949,1.0
950,33.0
951,1.0
952,49.0
953,19.0
954,169.0
955,50.0
956,1.0
957,15.0
958,2.0
959,2.0
960,1.0
961,2.0
962,1.0
963,1.0
964,7.0
965,25.0
966,14.0
967,1.0
968,57.0
969,2.0
970,1.0
971,5.0
972,1.0
973,56.0
974,72.0
975,1.0
976,22.0
977,2.0
978,1.0
979,28.0
980,30.0
981,152.0
982,2.0
983,29.0
984,1.0
985,266.0
986,2.0
987,1.0
988,1.0
989,1.0
990,1.0
991,48.0
992,2.0
993,1.0
994,10.0
995,30.0
996,19.0
997,1.0
998,5.0
999,40.0
1000,31.0
1001,1.0
1002,15.0
1003,84.0
1004,159.0
1005,2.0
1006,1.0
1007,1.0
1008,2.0
1009,1.0
1010,1.0
1011,60.0
1012,5.0
1013,22.0
1014,1.0
1015,1.0
1016,19.0
1017,10.0
1018,146.0
1019,1.0
1020,31.0
1021,1.0
1022,1.0
1023,36.0
1024,7.0
1025,1.0
1026,9.0
1027,32.0
1028,68.0
1029,1.0
1030,1.0
1031,2.0
1032,9.0
1033,17.0
1034,2.0
1035,104.0
1036,31.0
1037,1.0
1038,2.0
1039,1.0
1040,1.0
1041,2.0
1042,2.0
1043,1.0
1044,7.0
1045,2.0
1046,11.0
1047,4.0
1048,39.0
1049,1.0
1050,32.0
1051,2.0
1052,34.0
1053,1.0
1054,1.0
1055,1.0
1056,6.0
1057,14.0
1058,3.0
1059,1.0
1060,66.0
1061,1.0
1062,1.0
1063,1.0
1064,1.0
1065,1.0
1066,1.0
1067,7.0
1068,1.0
1069,7.0
1070,1.0
1071,3.0
1072,8.0
1073,3.0
1074,9.0
1075,31.0
1076,5.0
1077,69.0
1078,1.0
1079,55.0
1080,345.0
1081,1.0
1082,5.0
1083,7.0
1084,11.0
1085,1.0
1086,1.0
1087,2.0
1088,1.0
1089,1.0
1090,1.0
1091,1.0
1092,8.0
1093,1.0
1094,1.0
1095,1.0
1096,1.0
1097,1.0
1098,227.0
1099,2.0
1100,1.0
1101,1.0
1102,62.0
1103,4.0
1104,9.0
1105,2.0
1106,1.0
1107,141.0
1108,3.0
1109,1.0
1110,1.0
1111,1.0
1112,61.0
1113,1.0
1114,2.0
1115,1.0
1116,1.0
1117,1.0
