id,COC
466,1.0
467,3.0
468,1.0
469,1.0
470,1.0
471,7.0
472,4.0
473,3.0
474,2.0
475,1.0
476,1.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,21.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,12.0
490,1.0
491,1.0
492,1.0
493,1.0
494,10.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,2.0
502,1.0
503,1.0
504,4.0
505,1.0
506,7.0
507,7.0
508,1.0
509,1.0
510,1.0
511,1.0
512,1.0
513,1.0
514,1.0
515,1.0
516,1.0
517,4.0
518,2.0
519,23.0
520,32.0
521,1.0
522,7.0
523,11.0
524,1.0
525,1.0
526,1.0
527,1.0
528,2.0
529,1.0
530,9.0
531,1.0
532,1.0
533,1.0
534,1.0
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,7.0
541,1.0
542,1.0
543,2.0
544,1.0
