id,COC
1,4.0
2,21.0
3,1.0
4,3.0
5,1.0
6,7.0
7,2.0
8,27.0
9,2.0
10,1.0
11,1.0
12,10.0
13,1.0
14,5.0
15,1.0
16,62.0
17,4.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,4.0
24,27.0
25,1.0
26,1.0
27,11.0
28,1.0
29,1.0
30,1.0
31,3.0
32,2.0
33,1.0
34,2.0
35,41.0
36,44.0
37,4.0
38,68.0
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,8.0
46,1.0
47,1.0
48,1.0
49,5.0
50,2.0
51,1.0
52,1.0
53,1.0
54,11.0
55,7.0
56,1.0
57,2.0
58,1.0
59,1.0
60,1.0
61,4.0
62,13.0
63,43.0
64,1.0
65,15.0
66,5.0
67,1.0
68,1.0
69,1.0
70,1.0
71,4.0
72,1.0
73,1.0
74,1.0
75,10.0
76,23.0
77,2.0
78,14.0
79,1.0
80,1.0
81,1.0
82,15.0
83,17.0
84,1.0
85,1.0
86,1.0
87,44.0
88,1.0
89,18.0
90,39.0
91,1.0
92,1.0
93,1.0
94,1.0
95,12.0
96,3.0
97,1.0
98,95.0
99,1.0
100,5.0
101,17.0
102,1.0
103,2.0
104,29.0
105,1.0
106,8.0
107,1.0
108,1.0
109,1.0
110,2.0
111,6.0
112,1.0
113,1.0
114,22.0
115,1.0
116,4.0
117,3.0
118,63.0
119,4.0
120,2.0
121,6.0
122,2.0
123,21.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,1.0
130,15.0
131,1.0
132,1.0
133,1.0
134,9.0
135,2.0
136,2.0
137,4.0
138,74.0
139,3.0
140,7.0
141,1.0
142,1.0
143,3.0
144,1.0
145,1.0
146,1.0
147,20.0
148,3.0
149,1.0
150,97.0
151,2.0
152,4.0
153,12.0
154,32.0
155,1.0
156,4.0
157,1.0
158,1.0
159,4.0
160,1.0
161,13.0
162,6.0
163,21.0
164,1.0
165,7.0
166,57.0
167,1.0
168,9.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,6.0
177,6.0
178,1.0
179,11.0
180,1.0
181,1.0
182,11.0
183,16.0
184,2.0
185,1.0
186,2.0
187,1.0
188,1.0
189,62.0
190,1.0
191,1.0
192,1.0
193,10.0
194,13.0
195,3.0
196,1.0
197,2.0
198,24.0
199,13.0
200,2.0
201,1.0
202,1.0
203,1.0
204,50.0
205,26.0
206,1.0
207,4.0
208,1.0
209,5.0
210,39.0
211,8.0
212,1.0
213,9.0
214,1.0
215,30.0
216,1.0
217,25.0
218,1.0
219,48.0
220,33.0
221,2.0
222,15.0
223,17.0
224,1.0
225,2.0
226,9.0
227,24.0
228,1.0
229,1.0
230,3.0
231,1.0
232,2.0
233,1.0
234,3.0
235,15.0
236,1.0
237,1.0
238,1.0
239,26.0
240,84.0
241,21.0
242,34.0
243,46.0
244,3.0
245,1.0
246,2.0
247,24.0
248,1.0
249,5.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,5.0
256,129.0
257,1.0
258,3.0
259,1.0
260,19.0
