id,COC
420,1.0
421,3.0
422,1.0
423,1.0
424,1.0
425,1.0
426,3.0
427,1.0
428,4.0
429,30.0
430,5.0
431,3.0
432,1.0
433,2.0
434,4.0
435,1.0
436,4.0
437,2.0
438,1.0
439,1.0
440,25.0
441,1.0
442,24.0
443,25.0
444,1.0
445,3.0
446,2.0
447,1.0
448,4.0
449,1.0
450,1.0
451,1.0
452,1.0
453,29.0
454,1.0
455,1.0
456,1.0
457,1.0
458,3.0
459,1.0
460,1.0
461,1.0
462,2.0
463,2.0
464,1.0
465,1.0
466,1.0
467,2.0
468,1.0
469,1.0
470,1.0
471,2.0
472,5.0
473,1.0
474,1.0
475,6.0
476,8.0
477,6.0
478,18.0
479,1.0
480,1.0
481,2.0
482,5.0
483,5.0
484,1.0
485,1.0
486,6.0
487,1.0
488,1.0
489,2.0
490,1.0
491,1.0
492,1.0
493,1.0
494,6.0
495,3.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,1.0
505,1.0
506,1.0
507,1.0
508,1.0
509,6.0
510,2.0
511,1.0
512,3.0
513,1.0
514,7.0
515,8.0
516,3.0
517,4.0
518,8.0
519,50.0
520,22.0
521,1.0
522,5.0
523,3.0
524,1.0
525,1.0
526,1.0
527,3.0
528,2.0
529,1.0
530,1.0
531,1.0
532,31.0
533,3.0
534,1.0
535,1.0
536,1.0
537,1.0
538,14.0
539,5.0
540,1.0
541,1.0
542,1.0
543,5.0
544,5.0
545,1.0
546,1.0
547,1.0
548,1.0
549,1.0
550,1.0
551,1.0
552,4.0
553,1.0
554,5.0
555,1.0
556,1.0
557,1.0
558,1.0
559,27.0
560,1.0
561,1.0
562,6.0
563,1.0
564,6.0
565,1.0
566,3.0
567,1.0
568,1.0
569,1.0
570,1.0
571,16.0
572,2.0
573,1.0
574,4.0
575,3.0
576,3.0
