id,COC
782,1.0
783,28.0
784,2.0
785,65.0
786,7.0
787,9.0
788,62.0
789,7.0
790,1.0
791,8.0
792,1.0
793,104.0
794,1.0
795,1.0
796,1.0
797,1.0
798,1.0
799,23.0
800,61.0
801,15.0
802,1.0
803,3.0
804,10.0
805,1.0
806,11.0
807,1.0
808,16.0
809,1.0
810,4.0
811,61.0
812,20.0
813,1.0
814,4.0
815,23.0
816,1.0
817,1.0
818,1.0
819,150.0
820,3.0
821,1.0
822,22.0
823,1.0
824,23.0
825,1.0
826,1.0
827,93.0
828,1.0
829,49.0
830,44.0
831,35.0
832,59.0
833,34.0
834,25.0
835,20.0
836,8.0
837,13.0
838,1.0
839,1.0
840,56.0
841,1.0
842,4.0
843,1.0
844,1.0
845,16.0
846,2.0
847,11.0
848,1.0
849,5.0
850,1.0
851,14.0
852,27.0
853,32.0
854,36.0
855,1.0
856,32.0
857,1.0
858,33.0
859,19.0
860,4.0
861,102.0
862,1.0
863,79.0
864,1.0
865,1.0
866,1.0
867,1.0
868,21.0
869,5.0
870,117.0
871,3.0
872,24.0
873,15.0
874,1.0
875,1.0
876,16.0
877,1.0
878,71.0
879,1.0
880,21.0
881,23.0
882,1.0
883,1.0
884,1.0
885,1.0
886,1.0
887,1.0
888,24.0
889,2.0
890,51.0
891,35.0
892,13.0
893,4.0
894,151.0
895,20.0
896,64.0
897,1.0
898,3.0
899,1.0
900,1.0
